"titleType","genres","weightedRating","totalVotes"
"short","Animation,Horror,Sci-Fi",7.22484848484848,660
"short","Animation,Horror,Short",6.59473126483554,23592
"short","Animation,Music,Sci-Fi",6.025,44
"short","Animation,Music,Short",6.27731174883493,4077
"short","Animation,Musical,Short",6.98271704180064,6220
"short","Animation,Mystery,Sci-Fi",6.9,22
"short","Animation,Mystery,Short",6.08203883495146,412
"short","Animation,Romance,Short",6.10164158686731,731
"short","Animation,Sci-Fi,Short",6.66162162162162,2035
"short","Animation,Short",6.31344433072223,98681
"short","Animation,Short,Sport",6.29274611398964,193
"short","Animation,Short,Thriller",6.65028142589118,533
"short","Animation,Short,War",7.21171003717472,538
"short","Animation,Short,Western",6.41416309012876,699
"short","Biography,Comedy,Documentary",3.77857142857143,56
"short","Biography,Comedy,Drama",6.5,73
"short","Biography,Comedy,Short",5.28535645472062,519
"short","Biography,Crime,Documentary",9.1,83
"short","Biography,Crime,Drama",8.1,116
"short","Biography,Documentary,Drama",7.60916552667579,731
"short","Biography,Documentary,Family",9.43428571428572,105
"short","Biography,Documentary,History",8.4369696969697,165
"short","Biography,Documentary,Music",5.6,7
"short","Biography,Documentary,Short",7.44968818472948,5933
"short","Biography,Drama,Family",6.66263982102908,447
"short","Biography,Drama,History",6.3576647097195,1533
"short","Biography,Drama,Music",7.8,2958
"short","Biography,Drama,Musical",5.9,86
"short","Biography,Drama,Short",6.20569274759553,3847
"short","Biography,Family,History",9.7,77
"short","Biography,History,Short",7.01298701298701,385
"short","Biography,Musical,Short",6,59
"short","Biography,Romance,Short",8.2,11
"short","Biography,Short",5.56578192252511,2788
"short","Biography,Short,War",5.90126849894292,473
"short","Comedy",8.668,25
"short","Comedy,Crime,Drama",6.48391489988221,13584
"short","Comedy,Crime,Family",7.2,1722
"short","Comedy,Crime,Fantasy",7.1,126
"short","Comedy,Crime,Horror",7.43034682080925,692
"short","Comedy,Crime,Music",6.3,30
"short","Comedy,Crime,Musical",5.6,93
"short","Comedy,Crime,Mystery",4.74466019417476,103
"short","Comedy,Crime,Romance",6.41359223300971,103
"short","Comedy,Crime,Short",6.85030395136778,5264
"short","Comedy,Documentary,Drama",7.16363636363636,121
"short","Comedy,Documentary,Short",6.23742281442964,6154
"short","Comedy,Drama,Family",7.45963455149502,602
"short","Comedy,Drama,Fantasy",7.96904073832386,10727
"short","Comedy,Drama,History",9.2,11
"short","Comedy,Drama,Horror",6.29927667269439,553
"short","Comedy,Drama,Music",6.88571428571429,35
"short","Comedy,Drama,Musical",7.11552511415525,219
"short","Comedy,Drama,Mystery",8.1,7
"short","Comedy,Drama,Romance",7.4663963200581,24783
"short","Comedy,Drama,Sci-Fi",4.20526315789474,38
"short","Comedy,Drama,Short",6.92595994475138,28960
"short","Comedy,Family,Fantasy",7.6,190
"short","Comedy,Family,Music",7.37935222672065,247
"short","Comedy,Family,Musical",7.10153538050734,1498
"short","Comedy,Family,Mystery",5.1,78
"short","Comedy,Family,Romance",7.18348745046235,757
"short","Comedy,Family,Sci-Fi",7.64274809160305,262
"short","Comedy,Family,Short",7.26485017578944,62006
"short","Comedy,Fantasy,Horror",6.99412974387736,10698
"short","Comedy,Fantasy,Musical",5.5,115
"short","Comedy,Fantasy,Romance",6.97364435019691,3301
"short","Comedy,Fantasy,Sci-Fi",6.57700964630225,1244
"short","Comedy,Fantasy,Short",6.3895132768203,17813
"short","Comedy,History,Mystery",3.6,8
"short","Comedy,History,Short",6,13
"short","Comedy,Horror,Mystery",7.47325737265416,1492
"short","Comedy,Horror,Romance",6.3,104
"short","Comedy,Horror,Sci-Fi",7.26976516634051,12264
"short","Comedy,Horror,Short",6.9543108250294,16157
"short","Comedy,Music,Musical",6.7,522
"short","Comedy,Music,Short",6.62203565505804,9648
"short","Comedy,Musical,Romance",5.9188899707887,1027
"short","Comedy,Musical,Short",6.07792171219375,7102
"short","Comedy,Mystery,Sci-Fi",7.1,66
"short","Comedy,Mystery,Short",5.30154241645244,389
"short","Comedy,Reality-TV,Short",2.2,14
"short","Comedy,Romance,Sci-Fi",6.4,161
"short","Comedy,Romance,Short",6.85313232148314,19634
"short","Comedy,Sci-Fi,Short",6.64643359924918,8524
"short","Comedy,Short",6.54855272624341,423935
"short","Comedy,Short,Sport",7.11687138728324,5536
"short","Comedy,Short,Talk-Show",7,7
"short","Comedy,Short,Thriller",7.15835360908354,2466
"short","Comedy,Short,War",7.46496565260059,11209
"short","Comedy,Short,Western",6.84336589588228,8087
"short","Crime,Documentary,Drama",5.8,19
"short","Crime,Documentary,Horror",7.50344827586207,29
"short","Crime,Documentary,News",7.2,47
"short","Crime,Drama,Horror",6.01812080536913,298
"short","Crime,Drama,Music",6.4,10
"short","Crime,Drama,Mystery",6.59327731092437,357
"short","Crime,Drama,Romance",5.35217391304348,276
"short","Crime,Drama,Short",6.54333560709413,14660
"short","Crime,Fantasy,Short",5.9,29
"short","Crime,Horror,Mystery",6.8,899
"short","Crime,Horror,Sci-Fi",7.1,41
"short","Crime,Horror,Short",7.26470588235294,102
"short","Crime,Music,Short",6,65
"short","Crime,Mystery,Romance",6.7,72
"short","Crime,Mystery,Short",7.05866666666667,375
"short","Crime,Romance,Short",7.75942028985507,69
"short","Crime,Short",6.32220996216898,6344
"short","Crime,Short,Thriller",7.3302045097011,1907
"short","Documentary,Drama,Family",9.4,72
"short","Documentary,Drama,History",8.05639534883721,516
"short","Documentary,Drama,Horror",8,6
"short","Documentary,Drama,Music",5.53529411764706,17
"short","Documentary,Drama,News",7.8841760856633,1681
"short","Documentary,Drama,Short",6.51852237252862,2883
"short","Documentary,Family,Romance",6.1,29
"short","Documentary,Family,Short",7.2227173119065,1369
"short","Documentary,Fantasy,Horror",8.2,13
"short","Documentary,History,Music",6.83613445378151,119
"short","Documentary,History,Mystery",8.9,18
"short","Documentary,History,Short",8.35756290773532,21460
"short","Documentary,Horror,Short",5.75201048951049,5720
"short","Documentary,Music,Musical",4.1,9
"short","Documentary,Music,Short",6.83665413533835,1596
"short","Documentary,Musical,Short",6.94148148148148,270
"short","Documentary,Mystery,Short",5.4,12
"short","Documentary,News,Short",4.46578581363004,719
"short","Documentary,Romance,Short",5.88501602564103,1248
"short","Documentary,Sci-Fi,Short",5.592,75
"short","Documentary,Short",6.22249298306882,231939
"short","Documentary,Short,Sport",5.46327342134563,6287
"short","Documentary,Short,Thriller",8.1,10
"short","Documentary,Short,War",6.14722955145119,6443
"short","Documentary,Short,Western",5.91621253405995,2202
"short","Drama,Family,Fantasy",6.47619603267211,1714
"short","Drama,Family,History",6.92075471698113,371
"short","Drama,Family,Romance",3.33472906403941,406
"short","Drama,Family,Short",7.43031496062992,1270
"short","Drama,Fantasy,History",6.28898305084746,118
"short","Drama,Fantasy,Horror",6.90994594594595,8325
"short","Drama,Fantasy,Music",6.53370786516854,89
"short","Drama,Fantasy,Musical",6.40326797385621,153
"short","Drama,Fantasy,Mystery",8,44
"short","Drama,Fantasy,Romance",6.64496644295302,447
"short","Drama,Fantasy,Sci-Fi",6.54212962962963,216
"short","Drama,Fantasy,Short",6.60181525398917,6831
"short","Drama,History,Horror",6.2,24
"short","Drama,History,Music",7.6,9
"short","Drama,History,Romance",6.24064516129032,155
"short","Drama,History,Short",6.18949525452977,4636
"short","Drama,Horror,Music",4.12631578947368,38
"short","Drama,Horror,Mystery",3.32040816326531,98
"short","Drama,Horror,Sci-Fi",5.76857798165138,436
"short","Drama,Horror,Short",6.81165902974762,13749
"short","Drama,Music,Short",6.89237608357413,4499
"short","Drama,Musical,Mystery",6.1,100
"short","Drama,Musical,Romance",7.84444444444444,54
"short","Drama,Musical,Short",5.86315789473684,513
"short","Drama,Mystery,Romance",6.09907621247113,2165
"short","Drama,Mystery,Sci-Fi",7.1,117
"short","Drama,Mystery,Short",6.63588075880759,1845
"short","Drama,News,Short",6.10455311973019,593
"short","Drama,Romance,Sci-Fi",8.15762964047027,40998
"short","Drama,Romance,Short",6.4966126319009,13078
"short","Drama,Sci-Fi,Short",7.46978119455943,1691
"short","Drama,Short",6.26316862361383,122640
"short","Drama,Short,Sport",5.04,20
"short","Drama,Short,Thriller",7.00942452043369,2398
"short","Drama,Short,War",6.32958625079567,7855
"short","Drama,Short,Western",6.37572815533981,927
"short","Family,Fantasy,Musical",5.3,36
"short","Family,Fantasy,Romance",5.1,38
"short","Family,Fantasy,Short",5.6,2165
"short","Family,History,Short",5.8,23
"short","Family,Musical,Short",5.2,7
"short","Family,Romance,Short",4.1,31
"short","Family,Short",6.52880490296221,2937
"short","Fantasy,History,Horror",8.8888,125
"short","Fantasy,History,Short",4.6,22
"short","Fantasy,Horror,Sci-Fi",6.40480952380952,4200
"short","Fantasy,Horror,Short",7.49377429385851,61744
"short","Fantasy,Music,Sci-Fi",6.3,131
"short","Fantasy,Music,Short",5.6,16
"short","Fantasy,Musical,Sci-Fi",4,387
"short","Fantasy,Musical,Short",4.90272373540856,257
"short","Fantasy,Mystery,Short",5.81242236024845,644
"short","Fantasy,Romance,Short",6.85909090909091,1100
"short","Fantasy,Sci-Fi,Short",6.13792415169661,1002
"short","Fantasy,Short",5.99039149410954,30473
"short","Fantasy,Short,Thriller",9.25662100456621,219
"short","History,Horror,Short",5.8,72
"short","History,Music,Short",5.06896551724138,203
"short","History,Musical,Romance",5.4,8
"short","History,Mystery,Short",6.24288389513109,534
"short","History,News,Short",7.3,13
"short","History,Short",6.09874065328611,2541
"short","History,Short,War",6.52,35
"short","Horror,Music,Mystery",7.52407407407407,54
"short","Horror,Music,Short",5.0044776119403,67
"short","Horror,Mystery,Sci-Fi",5.68225806451613,62
"short","Horror,Mystery,Short",6.99795307039441,2003
"short","Horror,Sci-Fi,Short",7.26189195053157,23045
"short","Horror,Short",6.42956257705128,43802
"short","Horror,Short,Thriller",7.28149263191253,6311
"short","Music,Musical,Short",6.258984375,256
"short","Music,Mystery,Short",7.41229508196721,122
"short","Music,Romance,Short",7.8,17
"short","Music,Sci-Fi,Short",7.4,11
"short","Music,Short",6.9519452300476,28994
"short","Music,Short,Sport",5.9,124
"short","Music,Short,War",6.2,106
"short","Music,Short,Western",6.2,48
"short","Musical,Mystery,Short",9,21
"short","Musical,Romance,Short",5.84903666873835,1609
"short","Musical,Short",6.50537249283668,8376
"short","Musical,Short,Western",5.7,52
"short","Mystery,Romance,Short",7.70857142857143,35
"short","Mystery,Sci-Fi,Short",6.86923076923077,26
"short","Mystery,Short",5.70380722891566,2075
"short","Mystery,Short,Thriller",6.53183520599251,267
"short","News,Short",4.879792147806,4330
"short","News,Short,Sport",4.75142857142857,105
"short","Reality-TV,Short",9.8,6
"short","Romance,Sci-Fi,Short",5.8,31
"short","Romance,Short",6.56837345561075,15702
"short","Romance,Short,Thriller",5.02131147540984,61
"short","Romance,Short,War",7.6,1480
"short","Romance,Short,Western",5.63970588235294,476
"short","Sci-Fi,Short",7.20419900497512,10050
"short","Sci-Fi,Short,Thriller",7.73537604456825,359
"short","Sci-Fi,Short,War",6,10
"short","Sci-Fi,Short,Western",8.1,54
"short","Short",6.02254150373877,233232
"short","Short,Sport",5.22323972323972,4914
"short","Short,Thriller",6.76903657908295,3882
"short","Short,War",5.82020269369249,7499
"short","Short,Western",5.49909352517986,6950
"tvEpisode","Action",7.38129208371247,5495
"tvEpisode","Action,Adventure",7.35063180827887,9180
"tvEpisode","Action,Adventure,Animation",7.99721806083843,3055207
"tvEpisode","Action,Adventure,Biography",8.73535947712418,120870
"tvEpisode","Action,Adventure,Comedy",7.9820214180115,321972
"tvEpisode","Action,Adventure,Crime",7.96338313402036,1118927
"tvEpisode","Action,Adventure,Documentary",7.46216216216216,37
"tvEpisode","Action,Adventure,Drama",8.34835701802646,6897915
"tvEpisode","Action,Adventure,Family",7.37667812897452,106145
"tvEpisode","Action,Adventure,Fantasy",8.7399729937181,459893
"tvEpisode","Action,Adventure,History",8.43271543086172,1996
"tvEpisode","Action,Adventure,Horror",5.58793103448276,116
"tvEpisode","Action,Adventure,Music",7.1472602739726,146
"tvEpisode","Action,Adventure,Mystery",7.48706848036158,458438
"tvEpisode","Action,Adventure,Romance",7.68639822447686,3154
"tvEpisode","Action,Adventure,Sci-Fi",7.50293355090517,572378
"tvEpisode","Action,Adventure,War",6.84888888888889,225
"tvEpisode","Action,Adventure,Western",7.68083069293291,14518
"tvEpisode","Action,Animation",7.71700975081257,2769
"tvEpisode","Action,Animation,Comedy",8.09324704668491,153133
"tvEpisode","Action,Animation,Crime",7.19694780987884,4292
"tvEpisode","Action,Animation,Drama",8.33185828227588,63817
"tvEpisode","Action,Animation,Family",7.6295999236131,10473
"tvEpisode","Action,Animation,Fantasy",7.39798014974752,5743
"tvEpisode","Action,Animation,Horror",6.68834951456311,103
"tvEpisode","Action,Animation,Mystery",7.9,48
"tvEpisode","Action,Animation,Romance",7.77453703703704,216
"tvEpisode","Action,Animation,Sci-Fi",7.65700983836964,5692
"tvEpisode","Action,Animation,Sport",7.74108695652174,460
"tvEpisode","Action,Animation,Thriller",5.18646616541353,133
"tvEpisode","Action,Biography,Comedy",6.7,24
"tvEpisode","Action,Biography,Drama",8.24044389642417,3244
"tvEpisode","Action,Comedy",8.01976108523993,39512
"tvEpisode","Action,Comedy,Crime",7.98258525441329,120375
"tvEpisode","Action,Comedy,Drama",8.36791268580492,398469
"tvEpisode","Action,Comedy,Family",7.32992796332679,9162
"tvEpisode","Action,Comedy,Fantasy",7.8568281938326,2497
"tvEpisode","Action,Comedy,History",7.99951923076923,208
"tvEpisode","Action,Comedy,Horror",8.47536181544518,60459
"tvEpisode","Action,Comedy,Reality-TV",7.57084745762712,295
"tvEpisode","Action,Comedy,Romance",8.0359437751004,498
"tvEpisode","Action,Comedy,Sci-Fi",8.04119902405019,2869
"tvEpisode","Action,Comedy,Thriller",7.02143671607754,877
"tvEpisode","Action,Crime",7.36629422718808,4833
"tvEpisode","Action,Crime,Documentary",8.06969696969697,66
"tvEpisode","Action,Crime,Drama",8.33510575153191,3566615
"tvEpisode","Action,Crime,Fantasy",7.43392052153409,14419
"tvEpisode","Action,Crime,History",6.5,12
"tvEpisode","Action,Crime,Horror",7.98908814589666,3290
"tvEpisode","Action,Crime,Mystery",7.41602966343411,12271
"tvEpisode","Action,Crime,Romance",6.818820861678,441
"tvEpisode","Action,Crime,Sci-Fi",7.80013462574044,3714
"tvEpisode","Action,Crime,Thriller",8.59393861564145,31148
"tvEpisode","Action,Documentary",4.9,7
"tvEpisode","Action,Documentary,Drama",7.8780487804878,41
"tvEpisode","Action,Documentary,War",8.12733236151604,1372
"tvEpisode","Action,Drama",8.43481353977648,117934
"tvEpisode","Action,Drama,Family",7.86944,625
"tvEpisode","Action,Drama,Fantasy",8.33912101174058,957874
"tvEpisode","Action,Drama,History",8.70871606359892,135474
"tvEpisode","Action,Drama,Horror",7.14651503785037,29326
"tvEpisode","Action,Drama,Music",8.95287492590397,1687
"tvEpisode","Action,Drama,Mystery",7.69267643852211,206375
"tvEpisode","Action,Drama,Romance",7.67650157026956,30568
"tvEpisode","Action,Drama,Sci-Fi",7.98053065163573,357485
"tvEpisode","Action,Drama,Sport",7.95223193741371,2173
"tvEpisode","Action,Drama,Thriller",8.09773677278113,166267
"tvEpisode","Action,Drama,War",8.25904832133252,46108
"tvEpisode","Action,Drama,Western",8.2913738261133,13204
"tvEpisode","Action,Family",1.24150943396226,583
"tvEpisode","Action,Family,Fantasy",7.34266917293233,532
"tvEpisode","Action,Family,Sci-Fi",7.848,50
"tvEpisode","Action,Family,Sport",7.46153846153846,13
"tvEpisode","Action,Fantasy,History",8.43157894736842,19
"tvEpisode","Action,Fantasy,Horror",7.27923076923077,390
"tvEpisode","Action,Fantasy,Mystery",8.30108827085852,1654
"tvEpisode","Action,Fantasy,Sci-Fi",7.09709405602369,21955
"tvEpisode","Action,Game-Show",8.38680555555556,144
"tvEpisode","Action,Game-Show,History",7.29473684210526,456
"tvEpisode","Action,Game-Show,Reality-TV",7.08964218455744,1593
"tvEpisode","Action,Game-Show,Sport",6.1827485380117,342
"tvEpisode","Action,History",2.2,82
"tvEpisode","Action,History,War",8.43393258426966,445
"tvEpisode","Action,Horror,Mystery",7.07991631799163,239
"tvEpisode","Action,Horror,Sci-Fi",6.748669527897,1165
"tvEpisode","Action,Horror,Thriller",1.1,44
"tvEpisode","Action,Mystery,Sci-Fi",7.33934010152284,788
"tvEpisode","Action,Mystery,Thriller",8.03670348343245,3531
"tvEpisode","Action,Sci-Fi",7.07933997937435,5818
"tvEpisode","Action,Sci-Fi,Thriller",7.89985385314216,25317
"tvEpisode","Action,Sport",6.6302479338843,605
"tvEpisode","Action,Thriller",8.7460090763481,14984
"tvEpisode","Action,War",7.8580835117773,1868
"tvEpisode","Action,Western",7.89185606060606,1584
"tvEpisode","Adult",6.36548672566372,226
"tvEpisode","Adult,Crime,Drama",6.07411764705882,85
"tvEpisode","Adult,Drama,Romance",7.58561946902655,452
"tvEpisode","Adult,Romance",7.32,35
"tvEpisode","Adventure",7.38546397532941,14268
"tvEpisode","Adventure,Animation",5.4911575562701,622
"tvEpisode","Adventure,Animation,Comedy",7.62499920325835,470667
"tvEpisode","Adventure,Animation,Crime",6.33589743589744,78
"tvEpisode","Adventure,Animation,Drama",8.25355714505461,26004
"tvEpisode","Adventure,Animation,Family",7.05957915341326,16348
"tvEpisode","Adventure,Animation,Fantasy",8.11109257714762,7194
"tvEpisode","Adventure,Animation,Sci-Fi",7.31104347826087,1150
"tvEpisode","Adventure,Biography,Comedy",7.26338535414166,1666
"tvEpisode","Adventure,Biography,Crime",8.16856368563686,369
"tvEpisode","Adventure,Biography,Drama",8.27976354597485,23937
"tvEpisode","Adventure,Comedy",7.8874549176333,10259
"tvEpisode","Adventure,Comedy,Crime",7.82597268986158,10692
"tvEpisode","Adventure,Comedy,Documentary",8.04647058823529,2210
"tvEpisode","Adventure,Comedy,Drama",6.86368341308066,317461
"tvEpisode","Adventure,Comedy,Family",7.92816706668058,38332
"tvEpisode","Adventure,Comedy,Fantasy",7.91291597021729,26324
"tvEpisode","Adventure,Comedy,Game-Show",6.25671259211791,3121
"tvEpisode","Adventure,Comedy,History",6.62072784810127,632
"tvEpisode","Adventure,Comedy,Horror",7.7586439333862,2522
"tvEpisode","Adventure,Comedy,Mystery",8.40124101894187,1531
"tvEpisode","Adventure,Comedy,Reality-TV",3.85262717536814,5976
"tvEpisode","Adventure,Comedy,Romance",7.87133845309929,3646
"tvEpisode","Adventure,Comedy,Sci-Fi",7.53926329699372,6054
"tvEpisode","Adventure,Comedy,War",6.8987012987013,77
"tvEpisode","Adventure,Comedy,Western",7.54251054852321,948
"tvEpisode","Adventure,Crime",6.5425978217023,2479
"tvEpisode","Adventure,Crime,Drama",7.74591364111759,20079
"tvEpisode","Adventure,Crime,Family",7.38730158730159,504
"tvEpisode","Adventure,Crime,Fantasy",6.57909407665505,574
"tvEpisode","Adventure,Crime,Mystery",8.11403726708074,1610
"tvEpisode","Adventure,Crime,Reality-TV",6.90307234886026,1009
"tvEpisode","Adventure,Crime,Thriller",7.8,6
"tvEpisode","Adventure,Documentary",8.03077737447066,6612
"tvEpisode","Adventure,Documentary,Reality-TV",7.23720136518771,293
"tvEpisode","Adventure,Drama",8.4804174365866,71436
"tvEpisode","Adventure,Drama,Family",7.84781486851828,1257247
"tvEpisode","Adventure,Drama,Fantasy",8.48042507777514,716810
"tvEpisode","Adventure,Drama,History",7.89254808522394,57918
"tvEpisode","Adventure,Drama,Horror",8.50412284069098,13025
"tvEpisode","Adventure,Drama,Mystery",7.88114097910331,101930
"tvEpisode","Adventure,Drama,Romance",8.31160815524335,185206
"tvEpisode","Adventure,Drama,Sci-Fi",8.21293997555166,79351
"tvEpisode","Adventure,Drama,Short",6.8067497403946,963
"tvEpisode","Adventure,Drama,Sport",8.332,75
"tvEpisode","Adventure,Drama,Thriller",7.41566484517304,1098
"tvEpisode","Adventure,Drama,War",7.15325203252033,246
"tvEpisode","Adventure,Drama,Western",8.14408842523597,8052
"tvEpisode","Adventure,Family",6.65328039326905,5289
"tvEpisode","Adventure,Family,Fantasy",7.35548489666137,8177
"tvEpisode","Adventure,Family,Game-Show",7.49075468911535,13542
"tvEpisode","Adventure,Family,Horror",6.174,50
"tvEpisode","Adventure,Family,Music",6.1,431
"tvEpisode","Adventure,Family,Mystery",7.75534351145038,1048
"tvEpisode","Adventure,Family,Reality-TV",8.23636363636363,33
"tvEpisode","Adventure,Family,Romance",7.32125340599455,1835
"tvEpisode","Adventure,Family,Sci-Fi",7.23752535496957,1479
"tvEpisode","Adventure,Family,Western",7.65320197044335,1015
"tvEpisode","Adventure,Fantasy",7.59137787989023,15669
"tvEpisode","Adventure,Fantasy,Game-Show",8.11661911554921,1402
"tvEpisode","Adventure,Fantasy,Romance",8.31309029702772,200217
"tvEpisode","Adventure,Fantasy,Sci-Fi",7.35253849235877,34942
"tvEpisode","Adventure,Game-Show,Mystery",7.38130434782609,230
"tvEpisode","Adventure,Game-Show,Reality-TV",7.18270145596079,6937
"tvEpisode","Adventure,History",6.21630434782609,92
"tvEpisode","Adventure,History,Musical",7.60880829015544,193
"tvEpisode","Adventure,History,Romance",6.72380952380952,63
"tvEpisode","Adventure,Horror,Sci-Fi",8.38828828828829,111
"tvEpisode","Adventure,Horror,Thriller",1,46
"tvEpisode","Adventure,Mystery",7.66784140969163,227
"tvEpisode","Adventure,Mystery,Reality-TV",7.5,18
"tvEpisode","Adventure,Mystery,Romance",8.95384615384615,26
"tvEpisode","Adventure,Mystery,Thriller",6.13685969914463,10171
"tvEpisode","Adventure,Reality-TV",7.14717494894486,1469
"tvEpisode","Adventure,Romance,Sci-Fi",6.25217391304348,46
"tvEpisode","Adventure,Sci-Fi",7.08490841421586,13703
"tvEpisode","Adventure,Sci-Fi,Thriller",6.98991630131527,5018
"tvEpisode","Adventure,Thriller",5.5,261
"tvEpisode","Adventure,War,Western",6.58536585365854,41
"tvEpisode","Adventure,Western",7.50373707533235,6770
"tvEpisode","Animation",6.88829667683416,6229
"tvEpisode","Animation,Biography,Comedy",8.2831960461285,607
"tvEpisode","Animation,Comedy",8.14131999678638,1120230
"tvEpisode","Animation,Comedy,Crime",7.45636033539571,41861
"tvEpisode","Animation,Comedy,Documentary",8.52828571428572,350
"tvEpisode","Animation,Comedy,Drama",8.62569730990232,143229
"tvEpisode","Animation,Comedy,Family",7.04181728349669,87031
"tvEpisode","Animation,Comedy,Fantasy",7.07372093023256,6450
"tvEpisode","Animation,Comedy,History",6.85391606080635,6052
"tvEpisode","Animation,Comedy,Horror",7.66469937292512,5422
"tvEpisode","Animation,Comedy,Music",7.8922312236884,28267
"tvEpisode","Animation,Comedy,Musical",2.8,8
"tvEpisode","Animation,Comedy,Mystery",6.65632911392405,158
"tvEpisode","Animation,Comedy,Reality-TV",7.90272108843537,1029
"tvEpisode","Animation,Comedy,Romance",7.68395106153292,8337
"tvEpisode","Animation,Comedy,Sci-Fi",7.35775582901554,6176
"tvEpisode","Animation,Comedy,Short",7.08206006322445,11388
"tvEpisode","Animation,Comedy,Sport",7.96574803149606,254
"tvEpisode","Animation,Comedy,Talk-Show",8.19231505865454,4177
"tvEpisode","Animation,Crime,Drama",8.35598704323773,27476
"tvEpisode","Animation,Crime,Family",7.48821548821549,297
"tvEpisode","Animation,Documentary,Family",7.46691176470588,136
"tvEpisode","Animation,Documentary,Fantasy",7.86330472103004,466
"tvEpisode","Animation,Documentary,History",6.956,25
"tvEpisode","Animation,Documentary,Sci-Fi",8.05148936170213,235
"tvEpisode","Animation,Drama",5.86330777656079,913
"tvEpisode","Animation,Drama,Family",7.25537219101124,8544
"tvEpisode","Animation,Drama,Fantasy",8.5139103917429,4263
"tvEpisode","Animation,Drama,History",7.20625,96
"tvEpisode","Animation,Drama,Horror",7.88697158697159,7215
"tvEpisode","Animation,Drama,Music",7.86490872210953,493
"tvEpisode","Animation,Drama,Mystery",8.36462035541195,619
"tvEpisode","Animation,Drama,Romance",6.63477025106585,2111
"tvEpisode","Animation,Drama,Sci-Fi",8.27604395604396,455
"tvEpisode","Animation,Drama,Sport",8.00255285201436,2507
"tvEpisode","Animation,Family",7.86482837528604,8740
"tvEpisode","Animation,Family,Fantasy",6.68094390026714,1123
"tvEpisode","Animation,Family,History",7.96666666666667,189
"tvEpisode","Animation,Family,Musical",7.50851063829787,235
"tvEpisode","Animation,Family,Mystery",7.21673469387755,245
"tvEpisode","Animation,Family,Sci-Fi",7.58382066276803,513
"tvEpisode","Animation,Family,Short",7.10958904109589,365
"tvEpisode","Animation,Fantasy",6.56435483870968,620
"tvEpisode","Animation,Fantasy,Horror",7.68529163144548,1183
"tvEpisode","Animation,Fantasy,Music",7.39166666666667,72
"tvEpisode","Animation,Fantasy,Romance",7.15076923076923,130
"tvEpisode","Animation,Fantasy,Sci-Fi",7.00675675675676,148
"tvEpisode","Animation,History",8.81825902335456,471
"tvEpisode","Animation,Horror",5.93333333333333,60
"tvEpisode","Animation,Horror,Mystery",7.21204301075269,465
"tvEpisode","Animation,Horror,Sci-Fi",7,7
"tvEpisode","Animation,Horror,Short",6.96805555555556,648
"tvEpisode","Animation,Music,Romance",7.66752136752137,234
"tvEpisode","Animation,Musical",7.8,12
"tvEpisode","Animation,Romance",8.2,12
"tvEpisode","Animation,Sci-Fi",6.94636363636364,110
"tvEpisode","Animation,Short",7.77987421383648,795
"tvEpisode","Animation,Sport",8.01703731624576,2653
"tvEpisode","Biography",7.3884774473114,5077
"tvEpisode","Biography,Comedy",6.928,50
"tvEpisode","Biography,Comedy,Crime",8.01516414799375,1919
"tvEpisode","Biography,Comedy,Documentary",8.30593028519692,2209
"tvEpisode","Biography,Comedy,Drama",8.11986723109486,20788
"tvEpisode","Biography,Comedy,Musical",8.25882352941176,51
"tvEpisode","Biography,Crime",8.02025427444103,2281
"tvEpisode","Biography,Crime,Documentary",7.83158353299935,9182
"tvEpisode","Biography,Crime,Drama",8.53035087436365,186021
"tvEpisode","Biography,Crime,History",7.67958412098299,529
"tvEpisode","Biography,Documentary",7.71101237438751,36123
"tvEpisode","Biography,Documentary,Drama",7.36933206409646,6303
"tvEpisode","Biography,Documentary,History",8.31046278699471,58407
"tvEpisode","Biography,Documentary,Music",7.7653384279476,1832
"tvEpisode","Biography,Documentary,Reality-TV",7.53928571428572,28
"tvEpisode","Biography,Documentary,Short",5.60379146919431,211
"tvEpisode","Biography,Documentary,Sport",8.1253164556962,237
"tvEpisode","Biography,Documentary,Talk-Show",6.3,6
"tvEpisode","Biography,Drama",8.22232439221315,22294
"tvEpisode","Biography,Drama,Family",7.44594594594595,37
"tvEpisode","Biography,Drama,History",8.39570379965458,208440
"tvEpisode","Biography,Drama,Horror",7.12441176470588,680
"tvEpisode","Biography,Drama,Music",8.11346969319032,4009
"tvEpisode","Biography,Drama,Mystery",7.85758718190386,1061
"tvEpisode","Biography,Drama,Romance",7.38110749185668,1228
"tvEpisode","Biography,Drama,Sport",5.50872274143302,963
"tvEpisode","Biography,Drama,Thriller",7.31555023923445,418
"tvEpisode","Biography,Drama,War",8.43814432989691,97
"tvEpisode","Biography,History",8.19616837560712,1853
"tvEpisode","Biography,History,News",5.24788732394366,71
"tvEpisode","Biography,History,Western",7.84444444444444,18
"tvEpisode","Biography,Horror,Mystery",6.1,31
"tvEpisode","Biography,Music",8.22483130904184,741
"tvEpisode","Biography,Talk-Show",8.48179419525066,379
"tvEpisode","Biography,War",8.75454545454545,22
"tvEpisode","Comedy",8.02062117951174,5728489
"tvEpisode","Comedy,Crime",8.11945937109986,385403
"tvEpisode","Comedy,Crime,Documentary",7.7211027910143,2938
"tvEpisode","Comedy,Crime,Drama",7.93216465532342,1324488
"tvEpisode","Comedy,Crime,Family",8.43310810810811,296
