"directors","primaryName","titleType","startYear","weigthedRating"
"nm1844395","Tim Snyder","tvMovie","1999",6.1
"nm1845750","Emeka Onono","tvMovie","2012",7.3
"nm1845750","Emeka Onono","tvMovie","2015",6.1
"nm1847627","Vasil Cortosev","tvMovie","1987",8.9
"nm1847643","Hermann Fortuin","tvMovie","1965",9.6
"nm1847653","Semyon Gorov","tvMovie","2001",5.8
"nm1847653","Semyon Gorov","tvMovie","2003",5.4
"nm1847653","Semyon Gorov","tvMovie","2004",6.2
"nm1847663","Karin Hoving","tvMovie","2002",7.4
"nm1847686","Elizabeth Lennard","tvMovie","1985",7.7
"nm1847689","Dustin Loose","tvMovie","2020",5.4
"nm1847694","Mark Mariutto","tvMovie","1993",7.2
"nm1847703","Muhamed Mehmedovic","tvMovie","1976",7.2
"nm1847711","David Morlet","tvMovie","2018",6.00555555555556
"nm1847717","Arif Nurmohamed","tvMovie","2009",8.3
"nm1847717","Arif Nurmohamed","tvMovie","2010",7.4
"nm1847756","Mike Testin","tvMovie","2019",8.1
"nm1847762","David Ulloa","tvMovie","2007",6.5
"nm1847762","David Ulloa","tvMovie","2008",6.53429487179487
"nm1847802","Michael Bouson","tvMovie","2005",3.66923076923077
"nm1847802","Michael Bouson","tvMovie","2006",1.5
"nm1847836","Francesc Escribano","tvMovie","2011",6.7
"nm1847876","Mart Kivastik","tvMovie","2000",5.8
"nm1848047","Howard Brull","tvMovie","2005",8
"nm1848365","Stephen Franciosa Jr.","tvMovie","2008",8.4
"nm1848404","Rein Maran","tvMovie","1979",7.6
"nm1848437","Michael Single","tvMovie","2005",7.1
"nm1850117","Anders Hazelius","tvMovie","2015",7.1
"nm1850516","Jenny Popplewell","tvMovie","2011",6.9
"nm1850516","Jenny Popplewell","tvMovie","2012",6.6
"nm1851071","Chil Kong","tvMovie","2008",7.5
"nm1852078","Rick Clemens","tvMovie","2004",7.8
"nm1852084","Connie Foss","tvMovie","2000",6.2
"nm1852268","Peggy Stern","tvMovie","2009",7.5
"nm1852383","Jesús Ponce","tvMovie","2016",7.8
"nm1852468","Grzegorz Braun","tvMovie","2006",7
"nm1852468","Grzegorz Braun","tvMovie","2009",7.6
"nm1852915","Joe Myers","tvMovie","2005",8.3
"nm1853554","Maria Pia Mascaro","tvMovie","2003",6.2
"nm1853573","Jean Bergeron","tvMovie","2013",6.4
"nm1853573","Jean Bergeron","tvMovie","2019",7.1
"nm1853986","Christian Crye","tvMovie","1997",8.7
"nm1854191","Adam Kay","tvMovie","2018",7.8
"nm1854191","Adam Kay","tvMovie","2019",8.6
"nm1854191","Adam Kay","tvMovie","2020",3.8
"nm1856678","Richard Boddington","tvMovie","2013",4.5
"nm1856700","Marcel Dekanovsky","tvMovie","1984",7.4
"nm1856700","Marcel Dekanovsky","tvMovie","1985",5.7
"nm1856732","Jozef Holec","tvMovie","1995",5.1
"nm1856735","Tamer Ipek","tvMovie","2005",6.9
"nm1856736","Bülent Isbilen","tvMovie","2005",5.7
"nm1856752","Udo Langhoff","tvMovie","1959",9.3
"nm1856752","Udo Langhoff","tvMovie","1960",10
"nm1856752","Udo Langhoff","tvMovie","1961",9.3
"nm1856752","Udo Langhoff","tvMovie","1967",8.9
"nm1856820","Zeynep Tor","tvMovie","2014",5.9
"nm1856823","Kemal Uzun","tvMovie","2008",5
"nm1856823","Kemal Uzun","tvMovie","2016",3.30454545454545
"nm1856837","Thomas Aders","tvMovie","2018",8
"nm1856944","Arnaud Malherbe","tvMovie","2010",6.2
"nm1856944","Arnaud Malherbe","tvMovie","2013",6.3
"nm1857012","Kirk Streb","tvMovie","2006",5.87378640776699
"nm1857012","Kirk Streb","tvMovie","2008",4.7
"nm1857090","Mathilde Bittner","tvMovie","2005",7.3
"nm1857283","Reinhard Radke","tvMovie","2011",7.5
"nm1857283","Reinhard Radke","tvMovie","2020",6.8
"nm1857765","Evan Romoff","tvMovie","2016",6.4
"nm1858014","Janneke van Heesch","tvMovie","2014",5
"nm1858014","Janneke van Heesch","tvMovie","2015",5
"nm1860784","Alan Tomlinson","tvMovie","2007",7.4
"nm1862428","Nathan Collett","tvMovie","2007",8.7
"nm1862586","John Musilli","tvMovie","1970",5.2
"nm1862586","John Musilli","tvMovie","1972",7.07685185185185
"nm1862586","John Musilli","tvMovie","1983",6.6
"nm1862586","John Musilli","tvMovie","1988",8.5
"nm1862586","John Musilli","tvMovie","1989",6.8
"nm1862586","John Musilli","tvMovie","1990",7.8
"nm1863169","Beatrix Schwehm","tvMovie","2007",7.4
"nm1864235","Mark Flagler","tvMovie","2004",7.1
"nm1867123","Peter Morin","tvMovie","1977",6.4
"nm1867227","Andreas Bøggild Monies","tvMovie","2019",8
"nm1867302","Joel Michalak","tvMovie","2015",9.1
"nm1868961","Andrea Illescas","tvMovie","2010",6.7
"nm1869508","Ian Herring","tvMovie","2007",6.63076923076923
"nm1869890","Christian Lindstrom","tvMovie","2003",6.6
"nm1869898","Thilo Philipp","tvMovie","1963",9.5
"nm1870153","Robbie Fraser","tvMovie","2008",8.5
"nm1870153","Robbie Fraser","tvMovie","2009",7.7
"nm1870695","Monti Parungao","tvMovie","2016",8
"nm1871521","Louis Neethling","tvMovie","2009",7.6
"nm1871521","Louis Neethling","tvMovie","2010",8.4
"nm1871577","Vikram Gandhi","tvMovie","2020",5.4
"nm1871702","Isobel Charman","tvMovie","2011",7.4
"nm1872085","Jai Anthony Lewis Husband","tvMovie","2012",7.4
"nm1872572","Wayne P. Allen","tvMovie","2005",6.4
"nm1872572","Wayne P. Allen","tvMovie","2006",6.1
"nm1874901","Nick Tanner","tvMovie","2017",6.1
"nm1875051","Kunle Afolayan","tvMovie","2021",3.2
"nm1876061","Joanna Hanley","tvMovie","2008",8.1
"nm1876061","Joanna Hanley","tvMovie","2013",7.4
"nm1876813","Danny J. Boyle","tvMovie","2008",6.3
"nm1876813","Danny J. Boyle","tvMovie","2017",5.2
"nm1876813","Danny J. Boyle","tvMovie","2018",5
"nm1876813","Danny J. Boyle","tvMovie","2019",4.98114942528736
"nm1876813","Danny J. Boyle","tvMovie","2020",5.55593667546174
"nm1876813","Danny J. Boyle","tvMovie","2021",5.74455205811138
"nm1878580","René Dowhaniuk","tvMovie","2006",8.5
"nm1879589","Nelson McCormick","tvMovie","1995",3.4
"nm1879589","Nelson McCormick","tvMovie","1999",4.88212689901698
"nm1879589","Nelson McCormick","tvMovie","2000",4.1
"nm1879589","Nelson McCormick","tvMovie","2003",5.1
"nm1879589","Nelson McCormick","tvMovie","2005",7.5
"nm1879589","Nelson McCormick","tvMovie","2013",6
"nm1881114","Nicolas Moscara","tvMovie","2005",7.7
"nm1881907","Rex Ryder","tvMovie","2004",4.90821917808219
"nm1881907","Rex Ryder","tvMovie","2005",5.2
"nm1882030","Nat Sharman","tvMovie","2015",7.4
"nm1882382","Scott Eldridge","tvMovie","2009",5.6
"nm1883657","Adrian Cale","tvMovie","2016",8.3
"nm1884306","Billy Rapaport","tvMovie","2005",6.2
"nm1885000","Eric Patton","tvMovie","2010",8.8
"nm1885251","Oliver Manzi","tvMovie","2007",6.5
"nm1885677","Ryan Perez","tvMovie","2018",6.2
"nm1885755","David Becker","tvMovie","2007",6.8
"nm1886777","Louise Lockwood","tvMovie","2010",6.6
"nm1886955","Patrick DeLuca","tvMovie","2016",4.3
"nm1886955","Patrick DeLuca","tvMovie","2018",4.70409356725146
"nm1887291","Mark Therrien","tvMovie","2012",5.5
"nm1887521","Alison Jackson","tvMovie","2006",6.3
"nm1887521","Alison Jackson","tvMovie","2007",6.8
"nm1888578","Holly Paige Joyner","tvMovie","2005",7.5
"nm1889381","Attila Szász","tvMovie","2014",7.1
"nm1889381","Attila Szász","tvMovie","2015",7.2
"nm1889467","Toy Lei","tvMovie","2013",9
"nm1889863","Ned Parker","tvMovie","2005",8.4
"nm1891387","Mark Hall","tvMovie","1999",7.85714285714286
"nm1892072","Tara Pirnia","tvMovie","2011",5.65394736842105
"nm1892072","Tara Pirnia","tvMovie","2013",7
"nm1892252","Vivek Agnihotri","tvMovie","1999",4.8
"nm1892737","Gregory Hall","tvMovie","2005",8.1
"nm1892737","Gregory Hall","tvMovie","2006",8.4
"nm1893507","Florence Mauro","tvMovie","2007",7.1
"nm1893796","Bernie Kay","tvMovie","2007",7.3
"nm1894335","Nick Manley","tvMovie","2013",8.20476190476191
"nm1894471","Wil Haynes","tvMovie","2013",8.8
"nm1895090","Rainer Fromm","tvMovie","2011",3.9
"nm1896291","Ashok Pati","tvMovie","2020",7.2
"nm1896712","Fergus O'Brien","tvMovie","2017",7
"nm1896712","Fergus O'Brien","tvMovie","2018",7.6
"nm1896888","Esther Dere","tvMovie","2005",7.6
"nm1896977","Philipp Enders","tvMovie","2015",5.6
"nm1897048","Ramón Costafreda","tvMovie","2005",6.3
"nm1897048","Ramón Costafreda","tvMovie","2008",7.8
"nm1897158","Jorge Algora","tvMovie","2005",4.5
"nm1897507","Thomas Wartmann","tvMovie","2018",6.5
"nm1897587","R. Robles Rafatal","tvMovie","2009",5.7
"nm1897923","Stéphanie Kaïm","tvMovie","2007",6.4
"nm1898147","Jonny Silver","tvMovie","2009",8
"nm1898588","Ibrahim Ganovic","tvMovie","1991",6.4
"nm1898831","Donna Schatz","tvMovie","2005",8.4
"nm1898893","Xavier Berraondo","tvMovie","1985",9.1
"nm1899010","Emma Frank","tvMovie","2018",8.1
"nm1899010","Emma Frank","tvMovie","2021",8.7
"nm1899451","Charles Clemmons","tvMovie","2007",6.6
"nm1899451","Charles Clemmons","tvMovie","2009",8
"nm1899494","Jean-Christophe Jeauffre","tvMovie","2001",8.2
"nm1899863","Toshihisa Kaiya","tvMovie","2012",6.6
"nm1899865","David Priest","tvMovie","2004",4.7
"nm1899865","David Priest","tvMovie","2005",3.97619047619048
"nm1899865","David Priest","tvMovie","2006",3.87894736842105
"nm1899865","David Priest","tvMovie","2007",5.78947368421053
"nm1900182","Kertu Köösel","tvMovie","2006",7.5
"nm1900296","Rick Bassman","tvMovie","2002",6.8
"nm1900567","Ryszard Solarz","tvMovie","2005",7.5
"nm1900692","Krys Kornmeier","tvMovie","2007",9.4
"nm1900694","Alfonso Zarauza","tvMovie","2013",7.7
"nm1901883","Jan Tenhaven","tvMovie","2009",7.3
"nm1901883","Jan Tenhaven","tvMovie","2013",7.3
"nm1901883","Jan Tenhaven","tvMovie","2015",7.5
"nm1901883","Jan Tenhaven","tvMovie","2017",7.1
"nm1901883","Jan Tenhaven","tvMovie","2019",8.3
"nm1902359","Trevor Poots","tvMovie","2016",8.3
"nm1902359","Trevor Poots","tvMovie","2018",9.3
"nm1903802","Jori Grönroos","tvMovie","2007",5.7
"nm1903898","Dimas Rodríguez","tvMovie","2013",5.9
"nm1904048","Paul Griffin","tvMovie","2007",8.2
"nm1904513","Ray Santilli","tvMovie","1994",9.1
"nm1904513","Ray Santilli","tvMovie","2001",7.1
"nm1904513","Ray Santilli","tvMovie","2003",8.2
"nm1904513","Ray Santilli","tvMovie","2005",8.05882352941176
"nm1905185","Trevor Birney","tvMovie","2014",6.1
"nm1905554","Joe Moulins","tvMovie","2002",9.1
"nm1907258","Tom Brown","tvMovie","2010",7.5
"nm1907676","Rowan Deacon","tvMovie","2010",9.4
"nm1907676","Rowan Deacon","tvMovie","2016",8.4
"nm1907931","Bud Wendling","tvMovie","1987",5.7
"nm1907943","Jane M. Hepburn","tvMovie","2007",9.3
"nm1908013","Darrell Olsen","tvMovie","2012",7.2
"nm1908153","Elliott Sluhan","tvMovie","1991",4.9
"nm1908435","Scott Belyea","tvMovie","2017",4.7
"nm1908551","Amelia Dellos","tvMovie","2013",8.4
"nm1908678","Luke Ellis","tvMovie","2006",7.8
"nm1908678","Luke Ellis","tvMovie","2008",7.1
"nm1908678","Luke Ellis","tvMovie","2010",7.11447368421053
"nm1908800","Arindam Sil","tvMovie","2018",7.6
"nm1908800","Arindam Sil","tvMovie","2019",6.5
"nm1908841","Elena Ivanca","tvMovie","2014",8.8
"nm1909070","Murielle Magellan","tvMovie","2019",6.3
"nm1909681","Pip Ayers","tvMovie","2002",7.6
"nm1910072","Olga Keleová","tvMovie","1999",4.5
"nm1911613","Jihan El-Tahri","tvMovie","2007",8.3
"nm1911680","Roger Penny","tvMovie","2002",7.21607142857143
"nm1911750","Eckart von Hirschhausen","tvMovie","2009",7.1
"nm1912959","Payman Benz","tvMovie","2010",8.3
"nm1912959","Payman Benz","tvMovie","2012",9.9
"nm1913523","Jordi Muixí","tvMovie","2008",3.1
"nm1914472","Neil Gordon","tvMovie","2016",5.6
"nm1918676","Marcus Ross","tvMovie","2017",6.9
"nm1919017","Don Kline","tvMovie","1981",7.3
"nm1920037","Matthew Levin","tvMovie","2006",9.2
"nm1920037","Matthew Levin","tvMovie","2010",8.6
"nm1920092","Christian Stückl","tvMovie","2004",6.9
"nm1920438","Vitali Golovin","tvMovie","1960",7.2
"nm1920438","Vitali Golovin","tvMovie","1967",7.4
"nm1920593","Svend Ploug Johansen","tvMovie","2005",7.3
"nm1920707","Arne Birkenstock","tvMovie","2017",6.4
"nm1921345","Steven C. Miller","tvMovie","2011",3.8
"nm1921552","Disco San Andreas","tvMovie","2010",7.7
"nm1921987","Dominic Müller","tvMovie","2005",3.8
"nm1921987","Dominic Müller","tvMovie","2010",5.5
"nm1923306","Jill Marshall","tvMovie","2003",7.8
"nm1923416","Sebastian Barfield","tvMovie","2014",6.5
"nm1923416","Sebastian Barfield","tvMovie","2018",6.8
"nm1923416","Sebastian Barfield","tvMovie","2019",6.8
"nm1926501","Gerhard F. Hering","tvMovie","1959",7.9
"nm1927069","Julien Despaux","tvMovie","2017",6.1
"nm1930683","Gabriel Murray","tvMovie","2008",4
"nm1930820","Kaarle Lähdenpää","tvMovie","2020",7.8
"nm1931166","Florin Iepan","tvMovie","2007",6.9
"nm1931340","Kristófer Dignus","tvMovie","2013",8.3
"nm1931340","Kristófer Dignus","tvMovie","2015",7.4
"nm1931391","Noel Kelly","tvMovie","2013",6.8
"nm1932462","Paola Longobardo","tvMovie","2000",7.2
"nm1932462","Paola Longobardo","tvMovie","2008",9
"nm1933509","Jean-Marc Panis","tvMovie","2018",7
"nm1933648","Dome Karukoski","tvMovie","2012",4.6
"nm1934557","Adam Darke","tvMovie","2014",7.7
"nm1934895","Jesse Selwyn","tvMovie","2007",8.2
"nm1934895","Jesse Selwyn","tvMovie","2008",8.1
"nm1935796","Ross Kohn","tvMovie","2017",6
"nm1936759","Robert Strange","tvMovie","2017",6.4
"nm1936999","Zack Van Eyck","tvMovie","2015",7.3
"nm1937044","Tanya Stephan","tvMovie","2009",6.1
"nm1937878","Mark Murray","tvMovie","2005",5.3
"nm1937878","Mark Murray","tvMovie","2010",6.4
"nm1938104","Angel Lebon","tvMovie","2012",8.45669291338583
"nm1938884","Paul King","tvMovie","2006",8
"nm1938884","Paul King","tvMovie","2009",8.05816326530612
"nm1938983","Tony Ducret","tvMovie","2005",8.2
"nm1938983","Tony Ducret","tvMovie","2007",7.5
"nm1938983","Tony Ducret","tvMovie","2012",8.2
"nm1938983","Tony Ducret","tvMovie","2013",8.1
"nm1939001","Yvette Lyons","tvMovie","2012",6.7
"nm1939001","Yvette Lyons","tvMovie","2015",4.8
"nm1939066","Andres Lepasar","tvMovie","2018",7.6
"nm1939377","Claire Delune","tvMovie","2005",4.4
"nm1939445","Tim Postins","tvMovie","2007",7.8
"nm1939445","Tim Postins","tvMovie","2011",5.7
"nm1939445","Tim Postins","tvMovie","2015",6.696
"nm1939445","Tim Postins","tvMovie","2017",6.64255319148936
"nm1939445","Tim Postins","tvMovie","2018",7.84666666666667
"nm1939891","Richard Sanders","tvMovie","2016",5.5
"nm1939891","Richard Sanders","tvMovie","2018",6.3
"nm1940851","Ayse Ersayin","tvMovie","2001",4.9
"nm1941232","Vickie Ager","tvMovie","2008",3.1
"nm1941705","Bahadir Ince","tvMovie","2005",7.3
"nm1941858","Paddy Wivell","tvMovie","2008",7.1
"nm1941975","Tim Lambert","tvMovie","1996",6.4
"nm1941975","Tim Lambert","tvMovie","2002",7.8
"nm1941975","Tim Lambert","tvMovie","2008",7
"nm1941975","Tim Lambert","tvMovie","2010",6.8
"nm1941975","Tim Lambert","tvMovie","2011",7.1
"nm1942621","Mel Crawford","tvMovie","2005",7
"nm1942836","Martin Durkin","tvMovie","2007",6.7
"nm1942836","Martin Durkin","tvMovie","2010",6.9
"nm1942836","Martin Durkin","tvMovie","2013",7
"nm1944170","Samantha Lecca","tvMovie","2004",8.6
"nm1944170","Samantha Lecca","tvMovie","2005",8.9
"nm1944367","Harry Kooperstein","tvMovie","1982",9.1
"nm1944367","Harry Kooperstein","tvMovie","1993",8.2
"nm1945170","Jian Yong Guo","tvMovie","2016",4.67045454545455
"nm1946183","Theresa Bennett","tvMovie","2019",5.8
"nm1947584","Lee Harris","tvMovie","2004",7.8
"nm1947675","David Samuel Cohen","tvMovie","1996",7.6
"nm1947848","Jesper Wachtmeister","tvMovie","1998",7.4
"nm1947848","Jesper Wachtmeister","tvMovie","2003",7.6
"nm1947848","Jesper Wachtmeister","tvMovie","2007",7.8
"nm1947848","Jesper Wachtmeister","tvMovie","2010",7.6
"nm1948616","Ethan Lader","tvMovie","2012",7
"nm1948712","Martin Ballantyne","tvMovie","2011",4.5
"nm1948743","Ken Dornstein","tvMovie","2015",6.9
"nm1949752","Bernard Walton","tvMovie","2007",7.5
"nm1950202","Lana Salah","tvMovie","2014",7.4
"nm1950397","Katrin Rothe","tvMovie","2009",5.9
"nm1950397","Katrin Rothe","tvMovie","2010",6.9
"nm1950742","Alex Parkinson","tvMovie","2021",7.3
"nm1950988","Tomoyuki Takimoto","tvMovie","2016",4.5
"nm1951081","Kasper Vejlø Kristensen","tvMovie","2010",7.1
"nm1951561","Carol López","tvMovie","2012",5.8
"nm1951561","Carol López","tvMovie","2015",7.1
"nm1951718","Christopher Cassel","tvMovie","2006",7.9
"nm1951718","Christopher Cassel","tvMovie","2007",7.2
"nm1951718","Christopher Cassel","tvMovie","2008",6.97
"nm1951718","Christopher Cassel","tvMovie","2016",6.9
"nm1951718","Christopher Cassel","tvMovie","2018",7.6
"nm1952202","Victor Dubanai","tvMovie","2006",6.2
"nm1952202","Victor Dubanai","tvMovie","2007",3.3
"nm1952394","Andrea Meyerson","tvMovie","2011",6.4
"nm1953072","Çigdem Sezgin","tvMovie","2000",2.5
"nm1953077","Sandrine Cohen","tvMovie","2013",6.3
"nm1953624","Sophie Binyon","tvMovie","2015",7.1
"nm1953829","Robert MacAskill","tvMovie","1996",8.2
"nm1953967","Jonathan Halperin","tvMovie","2006",6.6
"nm1953967","Jonathan Halperin","tvMovie","2015",7.3
"nm1954810","Kamil Renklidere","tvMovie","2000",5.2
"nm1955047","Gord McWatters","tvMovie","2007",6.9
"nm1955810","Sharon Kelly Baker","tvMovie","2002",7.9
"nm1956148","Jim Lion","tvMovie","2003",2.3
"nm1956583","Gregory Strom","tvMovie","2007",5.8
"nm1956709","Zvonimir Bajsic","tvMovie","1961",7.6
"nm1956709","Zvonimir Bajsic","tvMovie","1970",9.6
"nm1956709","Zvonimir Bajsic","tvMovie","1980",8.5
"nm1956930","Gilbert Pop","tvMovie","2005",5.20810810810811
"nm1957010","Angus Jackson","tvMovie","2005",6.9
"nm1957418","Oleg Fesenko","tvMovie","2010",4.7
"nm1957418","Oleg Fesenko","tvMovie","2012",5.8
"nm1958010","Uno Leies","tvMovie","1979",6.2
"nm1958010","Uno Leies","tvMovie","1980",6.3
"nm1958762","Tôru Kamei","tvMovie","2003",3.2
"nm1959161","Adamm Liley","tvMovie","2005",6.9
"nm1959161","Adamm Liley","tvMovie","2006",5.3
"nm1959161","Adamm Liley","tvMovie","2007",6.9
"nm1959351","Valeri Smirnov","tvMovie","1991",6
"nm1959549","Vardis Marinakis","tvMovie","2017",6.7
"nm1959549","Vardis Marinakis","tvMovie","2018",5.5
"nm1959846","Annabel Hobley","tvMovie","2006",8.3
"nm1960322","Nick Murphy","tvMovie","2005",7.5
"nm1960492","Todd Spence","tvMovie","2006",7.8
"nm1961223","Winfried Laasch","tvMovie","2020",7.2
"nm1961302","Demetres Anagnostopoulos","tvMovie","2007",7.97666666666667
"nm1961805","Shane Sooter","tvMovie","2006",8.8
"nm1961976","Paul Bernays","tvMovie","2003",9.3
"nm1961976","Paul Bernays","tvMovie","2004",8.1
"nm1961976","Paul Bernays","tvMovie","2009",8.2
"nm1961976","Paul Bernays","tvMovie","2011",7.3
"nm1961976","Paul Bernays","tvMovie","2013",7.7
"nm1962311","Director X.","tvMovie","2016",5.9
"nm1962311","Director X.","tvMovie","2020",7.5
"nm1962753","Ken Heckmann","tvMovie","2004",9
"nm1962822","Jens Wischnewski","tvMovie","2021",6.64358974358974
"nm1963164","Sophie Lepault","tvMovie","2016",6.7
"nm1963164","Sophie Lepault","tvMovie","2018",7.7
"nm1963164","Sophie Lepault","tvMovie","2021",7
"nm1963555","Vello Reili","tvMovie","1994",9.2
"nm1963675","Román Parrado","tvMovie","2004",6.4
"nm1963675","Román Parrado","tvMovie","2016",5.7
"nm1963675","Román Parrado","tvMovie","2017",6
"nm1963675","Román Parrado","tvMovie","2019",6.5
"nm1964066","Eve Viilup","tvMovie","1982",5.1
"nm1964584","Simón Casal","tvMovie","2011",6.8
"nm1965825","Xavi Bové","tvMovie","2009",7.6
"nm1965825","Xavi Bové","tvMovie","2012",8
"nm1966154","Daniel Wiles","tvMovie","2011",8
"nm1966373","Cas Sigers-Beedles","tvMovie","2020",7.3
"nm1966875","Eileen Inkson","tvMovie","2012",6.9
"nm1966908","Corina Radu","tvMovie","2006",6.5
"nm1966952","James House","tvMovie","2013",7.5
"nm1966952","James House","tvMovie","2017",6.6
"nm1967121","Laurent Lévy","tvMovie","2007",5.5
"nm1967303","Helen Williamson","tvMovie","2006",5.4
"nm1967347","Norbert Buse","tvMovie","2009",7
"nm1967347","Norbert Buse","tvMovie","2018",6.9
"nm1968389","David Ward Jones","tvMovie","1994",8.3
"nm1969423","David DeGiovanni","tvMovie","1989",8.3
"nm1969969","Michael Baumohl","tvMovie","1987",9
"nm1970100","Tom Whitter","tvMovie","2005",8.8
"nm1970100","Tom Whitter","tvMovie","2006",6.96666666666667
"nm1970100","Tom Whitter","tvMovie","2010",7.8
"nm1970100","Tom Whitter","tvMovie","2012",6.2
"nm1970393","Elena Zhigaeva","tvMovie","2005",4.7
"nm1970706","Carey Dunn","tvMovie","2005",6.3
"nm1971220","Nzingha Stewart","tvMovie","2015",5.5
"nm1971220","Nzingha Stewart","tvMovie","2017",5.8
"nm1971869","Jacqueline Wright","tvMovie","2009",6.7
"nm1972555","Marie Nyreröd","tvMovie","2004",7.8
"nm1972555","Marie Nyreröd","tvMovie","2018",5.7
"nm1972695","Deborah DeSnoo","tvMovie","2009",8
"nm1973501","Takashi Minamoto","tvMovie","2011",7.1
"nm1973501","Takashi Minamoto","tvMovie","2015",8.4
"nm1973846","Ken Spurgeon","tvMovie","2016",8.6
"nm1974412","Julian Gibbs","tvMovie","2005",6
"nm1974935","Michal Makarewicz","tvMovie","2020",3.6
"nm1975558","Cathy Carlson","tvMovie","2017",7
"nm1976583","Noboru Kaetsu","tvMovie","2003",8.9
"nm1978140","Jana Semschová","tvMovie","1986",5
"nm1978140","Jana Semschová","tvMovie","1993",5.1
"nm1978140","Jana Semschová","tvMovie","2002",5
"nm1978693","Bruce Goodison","tvMovie","2002",8.7
"nm1978693","Bruce Goodison","tvMovie","2004",7.3
"nm1978693","Bruce Goodison","tvMovie","2005",7.4
"nm1978693","Bruce Goodison","tvMovie","2011",7.3593984962406
"nm1978693","Bruce Goodison","tvMovie","2012",6.2
"nm1978693","Bruce Goodison","tvMovie","2016",7.4
"nm1978693","Bruce Goodison","tvMovie","2019",7.3
"nm1978744","Zdenek Kubecek","tvMovie","1966",6.1
"nm1978744","Zdenek Kubecek","tvMovie","1984",8.2
