"titleType","genres","startYear","weightedRating","totalVotes"
"short","Adventure,Comedy,Musical","1938",5.7,96
"short","Adventure,Comedy,Short","1931",6.8,16
"short","Adventure,Comedy,Short","1935",5.9,154
"short","Adventure,Comedy,Short","1938",7.5,471
"short","Adventure,Comedy,Short","1942",5.3,22
"short","Adventure,Comedy,Short","2001",5.6,21
"short","Adventure,Comedy,Short","2004",6.3,87
"short","Adventure,Comedy,Short","2009",6.2,8
"short","Adventure,Comedy,Short","2014",7.1,84
"short","Adventure,Comedy,Short","2016",5.9,118
"short","Adventure,Crime,Short","1907",4.8,67
"short","Adventure,Crime,Short","1908",6.1,74
"short","Adventure,Documentary,Short","2008",6.55308056872038,422
"short","Adventure,Documentary,Short","2010",8.1,906
"short","Adventure,Documentary,Short","2013",6.1125,144
"short","Adventure,Documentary,Short","2016",9.3,125
"short","Adventure,Documentary,Short","2019",7.3,15
"short","Adventure,Drama,Fantasy","1961",8.1,3908
"short","Adventure,Drama,Fantasy","1965",8,15
"short","Adventure,Drama,Fantasy","2009",4.2,7
"short","Adventure,Drama,History","2012",9.8,8
"short","Adventure,Drama,Mystery","2016",4.3,41
"short","Adventure,Drama,Romance","1908",6.7,16
"short","Adventure,Drama,Sci-Fi","2014",5.4,5
"short","Adventure,Drama,Short","1907",4.6,213
"short","Adventure,Drama,Short","1910",7.1,11
"short","Adventure,Drama,Short","1912",5.8,84
"short","Adventure,Drama,Short","1914",5.4,115
"short","Adventure,Drama,Short","2002",7.2,159
"short","Adventure,Drama,Short","2008",6.2,36
"short","Adventure,Drama,Short","2016",9.5,73
"short","Adventure,Family,Fantasy","2012",7.4,154
"short","Adventure,Fantasy,Horror","1899",6.2,797
"short","Adventure,Fantasy,Musical","1986",6.5,4157
"short","Adventure,Fantasy,Mystery","2015",8.8,102
"short","Adventure,Fantasy,Sci-Fi","1907",5.8,476
"short","Adventure,Fantasy,Short","1903",7.3,1472
"short","Adventure,Fantasy,Short","1905",6.1,467
"short","Adventure,Fantasy,Short","1907",6.5,613
"short","Adventure,Fantasy,Short","1910",5.6,34
"short","Adventure,Fantasy,Short","1975",6.5,12
"short","Adventure,Fantasy,Short","2019",9.2,12
"short","Adventure,Horror,Mystery","2000",7.2,32
"short","Adventure,Horror,Sci-Fi","1912",6.9,956
"short","Adventure,Romance,Short","1905",6.5,17
"short","Adventure,Romance,Short","1926",6,16
"short","Adventure,Romance,Short","1940",5.3,35
"short","Adventure,Sci-Fi,Short","1989",5.8,77
"short","Adventure,Sci-Fi,Short","2018",7.4,8
"short","Adventure,Short","1902",6.1,347
"short","Adventure,Short","1905",6.2,293
"short","Adventure,Short","1907",4.4,73
"short","Adventure,Short","1909",4.8,19
"short","Adventure,Short","1911",5.1,20
"short","Adventure,Short","1912",5.3,16
"short","Adventure,Short","1915",4.39090909090909,44
"short","Adventure,Short","1917",6.4874659400545,367
"short","Adventure,Short","1921",6.6875,64
"short","Adventure,Short","1950",7.3,13
"short","Adventure,Short","1957",6.8,10
"short","Adventure,Short","1965",6.9,48
"short","Adventure,Short","1967",7.2,24
"short","Adventure,Short","1982",7.8,23
"short","Adventure,Short","1990",7.2,16
"short","Adventure,Short","2003",5.60390625,256
"short","Adventure,Short","2005",7.1,92
"short","Adventure,Short","2007",8.2,140
"short","Adventure,Short","2011",7.3,12
"short","Adventure,Short","2012",7.44929577464789,71
"short","Adventure,Short","2013",7.3,11
"short","Adventure,Short","2014",7.34782608695652,23
"short","Adventure,Short","2015",5.8,6
"short","Adventure,Short","2017",6.86244725738397,237
"short","Adventure,Short","2018",6.67826086956522,46
"short","Adventure,Short","2019",6.91739130434783,46
"short","Adventure,Short","2020",6.5,6
"short","Adventure,Short","2021",5.3,180
"short","Adventure,Short,Thriller","2012",9.1,20
"short","Adventure,Short,War","1915",3.8,25
"short","Adventure,Short,Western","1934",4.3,9
"short","Animation,Biography,Comedy","2012",7,7
"short","Animation,Biography,Documentary","2012",6.2,45
"short","Animation,Biography,Drama","2013",6.95,14
"short","Animation,Biography,Short","1967",6.9,170
"short","Animation,Comedy,Crime","1936",6.2,143
"short","Animation,Comedy,Crime","1939",7.05171232876712,1168
"short","Animation,Comedy,Crime","1943",7.4,902
"short","Animation,Comedy,Crime","1946",7.75201164637374,3778
"short","Animation,Comedy,Crime","1953",6.7,212
"short","Animation,Comedy,Crime","1954",7.90133779264214,1794
"short","Animation,Comedy,Crime","1957",5.8,52
"short","Animation,Comedy,Crime","1963",7.3,377
"short","Animation,Comedy,Crime","1968",5.3,107
"short","Animation,Comedy,Crime","1969",5.07978723404255,188
"short","Animation,Comedy,Crime","1974",5.7,11
"short","Animation,Comedy,Crime","2005",6.1,50
"short","Animation,Comedy,Crime","2016",3.35483870967742,31
"short","Animation,Comedy,Documentary","1943",5.5,543
"short","Animation,Comedy,Documentary","2009",7.7,30
"short","Animation,Comedy,Drama","1922",7.1,574
"short","Animation,Comedy,Drama","1936",6.6,195
"short","Animation,Comedy,Drama","1943",7.1,1920
"short","Animation,Comedy,Drama","1952",8.1,3198
"short","Animation,Comedy,Drama","1956",7.3,867
"short","Animation,Comedy,Drama","1957",8.3,9762
"short","Animation,Comedy,Drama","1968",5.8,74
"short","Animation,Comedy,Drama","1971",7.1,446
"short","Animation,Comedy,Drama","2004",6.68496240601504,133
"short","Animation,Comedy,Drama","2006",7,26
"short","Animation,Comedy,Drama","2011",8.7,31
"short","Animation,Comedy,Drama","2012",6.9,40
"short","Animation,Comedy,Drama","2016",7.79119601328904,602
"short","Animation,Comedy,Drama","2021",8.8,69
"short","Animation,Comedy,Family","1906",6.2,1235
"short","Animation,Comedy,Family","1908",6.84526638558835,2609
"short","Animation,Comedy,Family","1918",6.69340659340659,91
"short","Animation,Comedy,Family","1919",6.2,393
"short","Animation,Comedy,Family","1921",6.6,177
"short","Animation,Comedy,Family","1922",5.2,460
"short","Animation,Comedy,Family","1924",6.00904872389791,431
"short","Animation,Comedy,Family","1925",5.48431001890359,1058
"short","Animation,Comedy,Family","1926",5.36213740458015,655
"short","Animation,Comedy,Family","1927",5,204
"short","Animation,Comedy,Family","1928",6.8104608632041,1367
"short","Animation,Comedy,Family","1929",6.9156935861922,9386
"short","Animation,Comedy,Family","1930",6.09147339699864,5864
"short","Animation,Comedy,Family","1931",6.14062678062678,8775
"short","Animation,Comedy,Family","1932",6.44294762311415,14052
"short","Animation,Comedy,Family","1933",6.88152557319224,15876
"short","Animation,Comedy,Family","1934",6.74990044318839,15569
"short","Animation,Comedy,Family","1935",7.00646157979581,22332
"short","Animation,Comedy,Family","1936",6.88574196354434,25291
"short","Animation,Comedy,Family","1937",7.04212218649518,28923
"short","Animation,Comedy,Family","1938",6.77922533666711,22797
"short","Animation,Comedy,Family","1939",6.6551293137332,12721
"short","Animation,Comedy,Family","1940",6.84808574325303,20713
"short","Animation,Comedy,Family","1941",6.85030254643247,23798
"short","Animation,Comedy,Family","1942",6.95633649705231,23917
"short","Animation,Comedy,Family","1943",7.00169319679611,19726
"short","Animation,Comedy,Family","1944",7.25853243530663,28210
"short","Animation,Comedy,Family","1945",7.32679581447964,21216
"short","Animation,Comedy,Family","1946",7.43498265004498,23343
"short","Animation,Comedy,Family","1947",7.44907305230633,27186
